day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;714500;INTARIAN_PEPPER_ROOT;13706;13;;;;;13723;10;;;;;13714;0.0
1;714600;INTARIAN_PEPPER_ROOT;13719;22;13715;22;;;13733;10;13736;27;;;13725;0.0
1;714700;INTARIAN_PEPPER_ROOT;13702;15;;;;;13718;15;;;;;13710;0.0
1;714800;INTARIAN_PEPPER_ROOT;13708;14;;;;;13720;2;13727;28;13731;20;13716;0.0
1;714900;INTARIAN_PEPPER_ROOT;13705;11;;;;;13721;10;;;;;13713;0.0
1;715000;INTARIAN_PEPPER_ROOT;13708;13;;;;;13725;10;13726;25;;;13716;0.0
1;715100;INTARIAN_PEPPER_ROOT;13699;14;13700;27;;;13715;15;;;;;13707;0.0
1;715200;INTARIAN_PEPPER_ROOT;13702;20;13708;26;;;13719;10;13721;30;;;13711;0.0
1;715300;INTARIAN_PEPPER_ROOT;13703;22;13702;23;;;13720;13;13715;28;;;13712;0.0
1;715400;INTARIAN_PEPPER_ROOT;13706;12;13704;27;;;13724;24;13724;25;;;13714;0.0
1;715500;INTARIAN_PEPPER_ROOT;13704;14;;;;;13722;10;13723;26;;;13712;0.0
1;715600;INTARIAN_PEPPER_ROOT;13705;11;13703;22;;;13721;12;;;;;13713;0.0
1;715700;INTARIAN_PEPPER_ROOT;13704;12;13701;30;;;13720;13;13723;24;;;13712;0.0
1;715800;INTARIAN_PEPPER_ROOT;13703;15;13700;27;;;13719;12;13722;22;;;13711;0.0
1;715900;INTARIAN_PEPPER_ROOT;13705;11;13703;24;;;13721;13;13724;25;;;13713;0.0
1;716000;INTARIAN_PEPPER_ROOT;13716;15;;;;;13725;15;13727;29;;;13717;0.0
1;716100;INTARIAN_PEPPER_ROOT;13702;23;13702;26;;;13722;23;13725;11;;;13713;0.0
1;716200;INTARIAN_PEPPER_ROOT;13706;10;;;;;13724;13;13726;27;;;13715;0.0
1;716300;INTARIAN_PEPPER_ROOT;13697;11;13694;27;;;13713;11;13713;23;;;13705;0.0
1;716400;INTARIAN_PEPPER_ROOT;13707;10;13705;20;;;13724;11;;;;;13716;0.0
1;716500;INTARIAN_PEPPER_ROOT;13709;12;13707;27;;;13725;10;;;;;13717;0.0
1;716600;INTARIAN_PEPPER_ROOT;13703;11;13701;28;;;13719;15;13723;23;;;13711;0.0
1;716700;INTARIAN_PEPPER_ROOT;13711;15;13708;28;;;13727;15;;;;;13719;0.0
1;716800;INTARIAN_PEPPER_ROOT;13707;29;;;;;13725;13;13727;27;;;13717;0.0
1;716900;INTARIAN_PEPPER_ROOT;13707;15;13696;23;;;13715;10;13717;30;;;13707;0.0
1;717000;INTARIAN_PEPPER_ROOT;13697;10;13694;28;;;13714;23;13715;22;;;13705;0.0
1;717100;INTARIAN_PEPPER_ROOT;13709;10;;;;;13725;10;13725;23;;;13717;0.0
1;717200;INTARIAN_PEPPER_ROOT;13705;15;;;;;13721;12;13724;30;;;13713;0.0
1;717300;INTARIAN_PEPPER_ROOT;13710;5;13703;20;;;13722;11;13724;26;;;13714;0.0
1;717400;INTARIAN_PEPPER_ROOT;13698;15;13696;23;;;13714;15;13718;21;;;13706;0.0
1;717500;INTARIAN_PEPPER_ROOT;13700;30;13698;26;;;13717;12;;;;;13709;0.0
1;717600;INTARIAN_PEPPER_ROOT;13710;15;13710;20;;;13726;10;13728;21;;;13718;0.0
1;717700;INTARIAN_PEPPER_ROOT;;;;;;;13725;14;13727;23;;;13717;0.0
1;717800;INTARIAN_PEPPER_ROOT;13709;12;13710;23;;;13726;10;13727;24;13731;30;13717;0.0
1;717900;INTARIAN_PEPPER_ROOT;13714;12;;;;;13730;15;;;;;13722;0.0
1;718000;INTARIAN_PEPPER_ROOT;13698;13;13695;24;;;13714;14;13714;22;;;13706;0.0
1;718100;INTARIAN_PEPPER_ROOT;13713;15;13711;24;;;13729;10;13731;21;;;13721;0.0
1;718200;INTARIAN_PEPPER_ROOT;13698;15;13697;24;;;13715;13;13717;29;;;13707;0.0
1;718300;INTARIAN_PEPPER_ROOT;13710;10;13707;26;;;13723;4;13730;27;;;13718;0.0
1;718400;INTARIAN_PEPPER_ROOT;13705;28;13703;28;;;13723;12;;;;;13714;0.0
1;718500;INTARIAN_PEPPER_ROOT;13713;14;13701;22;;;13721;10;;;;;13713;0.0
1;718600;INTARIAN_PEPPER_ROOT;13701;13;13699;25;;;13717;13;13720;25;;;13709;0.0
1;718700;INTARIAN_PEPPER_ROOT;13706;13;13701;27;;;13719;15;;;;;13711;0.0
1;718800;INTARIAN_PEPPER_ROOT;13711;11;;;;;13727;10;;;;;13719;0.0
1;718900;INTARIAN_PEPPER_ROOT;13711;15;13709;29;;;13727;15;;;;;13719;0.0
1;719000;INTARIAN_PEPPER_ROOT;13701;15;13697;22;;;13718;12;13721;24;;;13709;0.0
1;719100;INTARIAN_PEPPER_ROOT;13711;14;13708;20;;;13728;29;;;;;13719;0.0
1;719200;INTARIAN_PEPPER_ROOT;13707;29;;;;;13725;10;13727;29;;;13717;0.0
1;719300;INTARIAN_PEPPER_ROOT;13709;11;;;;;;;;;;;13717;0.0
1;719400;INTARIAN_PEPPER_ROOT;13712;13;13709;29;;;13725;14;13730;22;;;13720;0.0
1;719500;INTARIAN_PEPPER_ROOT;13708;10;;;;;13724;14;13726;22;;;13716;0.0
1;719600;INTARIAN_PEPPER_ROOT;13711;6;;;;;13723;12;13725;25;;;13715;0.0
1;719700;INTARIAN_PEPPER_ROOT;13707;12;13704;23;;;13723;13;13725;23;;;13715;0.0
1;719800;INTARIAN_PEPPER_ROOT;13711;5;13705;11;;;;;;;;;13716;0.0
1;719900;INTARIAN_PEPPER_ROOT;13703;12;13700;12;13698;20;13719;13;;;;;13711;0.0
1;720000;INTARIAN_PEPPER_ROOT;13700;13;13698;25;;;13716;12;13722;20;;;13708;0.0
1;720100;INTARIAN_PEPPER_ROOT;13702;11;13699;23;;;13721;25;13722;21;;;13711;0.0
1;720200;INTARIAN_PEPPER_ROOT;13712;12;13715;21;13705;24;13728;12;13730;26;;;13720;0.0
1;720300;INTARIAN_PEPPER_ROOT;13701;12;13699;22;;;13717;12;13719;28;;;13709;0.0
1;720400;INTARIAN_PEPPER_ROOT;13713;10;;;;;13729;11;;;;;13721;0.0
1;720500;INTARIAN_PEPPER_ROOT;13708;10;;;;;13724;10;13727;30;;;13716;0.0
1;720600;INTARIAN_PEPPER_ROOT;13702;10;;;;;13718;13;;;;;13710;0.0
1;720700;INTARIAN_PEPPER_ROOT;13713;13;;;;;13729;12;;;;;13721;0.0
1;720800;INTARIAN_PEPPER_ROOT;13709;13;13706;20;;;13725;15;13727;22;;;13717;0.0
1;720900;INTARIAN_PEPPER_ROOT;13701;15;;;;;13717;13;;;;;13709;0.0
1;721000;INTARIAN_PEPPER_ROOT;13713;14;;;;;13731;12;;;;;13723;0.0
1;721100;INTARIAN_PEPPER_ROOT;;;;;;;13728;27;;;;;13718;0.0
1;721200;INTARIAN_PEPPER_ROOT;13714;14;13707;24;;;13725;11;;;;;13717;0.0
1;721300;INTARIAN_PEPPER_ROOT;;;;;;;13718;14;13721;27;;;13710;0.0
1;721400;INTARIAN_PEPPER_ROOT;13710;13;13711;24;;;13726;11;13728;25;;;13718;0.0
1;721500;INTARIAN_PEPPER_ROOT;13702;30;;;;;13720;15;13722;29;;;13712;0.0
1;721600;INTARIAN_PEPPER_ROOT;13703;27;13706;26;;;13721;15;13722;25;;;13712;0.0
1;721700;INTARIAN_PEPPER_ROOT;13706;12;13704;22;;;13722;12;13724;29;;;13714;0.0
1;721800;INTARIAN_PEPPER_ROOT;13713;14;13711;30;;;13722;20;13733;20;;;13722;0.0
1;721900;INTARIAN_PEPPER_ROOT;13713;12;13710;30;;;13727;5;13732;22;;;13721;0.0
1;722000;INTARIAN_PEPPER_ROOT;13713;14;;;;;13731;15;13731;21;;;13721;0.0
1;722100;INTARIAN_PEPPER_ROOT;13711;26;13709;22;;;13727;11;13731;28;;;13719;0.0
1;722200;INTARIAN_PEPPER_ROOT;13704;15;13702;20;;;13720;10;;;;;13712;0.0
1;722300;INTARIAN_PEPPER_ROOT;13711;13;13708;29;;;13727;12;13730;21;;;13719;0.0
1;722400;INTARIAN_PEPPER_ROOT;13713;14;13710;21;;;13729;12;13731;26;;;13721;0.0
1;722500;INTARIAN_PEPPER_ROOT;13710;10;13702;23;;;;;;;;;13713;0.0
1;722600;INTARIAN_PEPPER_ROOT;13712;15;13717;24;;;13721;11;13732;25;;;13721;0.0
1;722700;INTARIAN_PEPPER_ROOT;13715;15;13707;20;;;13725;14;13725;26;;;13717;0.0
1;722800;INTARIAN_PEPPER_ROOT;13714;13;;;;;13730;12;13733;27;;;13722;0.0
1;722900;INTARIAN_PEPPER_ROOT;13715;10;13713;21;;;13731;10;;;;;13723;0.0
1;723000;INTARIAN_PEPPER_ROOT;13705;10;13701;20;;;13721;15;13725;20;;;13713;0.0
1;723100;INTARIAN_PEPPER_ROOT;13718;10;13723;25;;;13734;11;13736;21;;;13726;0.0
1;723200;INTARIAN_PEPPER_ROOT;13710;4;;;;;13721;12;;;;;13713;0.0
1;723300;INTARIAN_PEPPER_ROOT;13718;12;13715;25;;;13734;12;13736;21;;;13726;0.0
1;723400;INTARIAN_PEPPER_ROOT;13708;15;13701;30;;;13722;14;13723;24;;;13712;0.0
1;723500;INTARIAN_PEPPER_ROOT;13713;23;13711;20;;;13732;11;13734;22;;;13723;0.0
1;723600;INTARIAN_PEPPER_ROOT;13713;29;13712;29;;;13732;15;13732;23;;;13722;0.0
1;723700;INTARIAN_PEPPER_ROOT;13714;11;13712;21;;;13730;13;;;;;13722;0.0
1;723800;INTARIAN_PEPPER_ROOT;13716;11;13713;23;;;13732;10;;;;;13724;0.0
1;723900;INTARIAN_PEPPER_ROOT;13713;13;13708;14;;;13726;23;;;;;13721;0.0
1;724000;INTARIAN_PEPPER_ROOT;13721;5;13714;25;;;13732;13;13736;20;;;13724;0.0
1;724100;INTARIAN_PEPPER_ROOT;13711;27;;;;;13728;11;13731;24;;;13720;0.0
1;724200;INTARIAN_PEPPER_ROOT;13713;13;13714;2;;;13721;11;;;;;13721;0.0
1;724300;INTARIAN_PEPPER_ROOT;;;;;;;13736;30;13738;24;;;13727;0.0
1;724400;INTARIAN_PEPPER_ROOT;13717;2;13711;30;;;13730;10;13732;30;;;13722;0.0
1;724500;INTARIAN_PEPPER_ROOT;13713;12;;;;;13727;23;;;;;13718;0.0
1;724600;INTARIAN_PEPPER_ROOT;13715;10;13713;23;;;13729;13;;;;;13723;0.0
1;724700;INTARIAN_PEPPER_ROOT;13716;12;13713;20;;;13731;24;13738;13;;;13724;0.0
1;724800;INTARIAN_PEPPER_ROOT;13715;13;13712;29;;;13733;13;;;;;13723;0.0
1;724900;INTARIAN_PEPPER_ROOT;13719;12;13708;25;;;13727;14;13731;28;;;13719;0.0
1;725000;INTARIAN_PEPPER_ROOT;13714;10;13721;30;;;;;;;;;13724;0.0
1;725100;INTARIAN_PEPPER_ROOT;13716;13;13714;23;;;13734;15;;;;;13726;0.0
1;725200;INTARIAN_PEPPER_ROOT;13716;15;13722;20;;;13725;10;;;;;13724;0.0
1;725300;INTARIAN_PEPPER_ROOT;13724;13;;;;;13733;11;;;;;13724;0.0
1;725400;INTARIAN_PEPPER_ROOT;13715;14;13712;21;;;13731;10;;;;;13723;0.0
1;725500;INTARIAN_PEPPER_ROOT;13714;12;;;;;13730;11;;;;;13722;0.0
1;725600;INTARIAN_PEPPER_ROOT;13715;10;13711;29;;;13732;26;13734;27;;;13723;0.0
1;725700;INTARIAN_PEPPER_ROOT;;;;;;;13728;15;13730;30;;;13719;0.0
1;725800;INTARIAN_PEPPER_ROOT;13714;11;;;;;13723;11;13732;22;;;13722;0.0
1;725900;INTARIAN_PEPPER_ROOT;13715;15;13712;27;;;13732;24;13734;24;;;13724;0.0
1;726000;INTARIAN_PEPPER_ROOT;;;;;;;13731;10;;;;;13723;0.0
1;726100;INTARIAN_PEPPER_ROOT;13714;14;;;;;13730;15;13734;15;;;13722;0.0
1;726200;INTARIAN_PEPPER_ROOT;13721;13;13718;21;;;13737;14;;;;;13729;0.0
1;726300;INTARIAN_PEPPER_ROOT;13716;20;13716;25;;;13734;13;13737;22;;;13726;0.0
1;726400;INTARIAN_PEPPER_ROOT;13714;12;13711;23;;;13730;15;13733;29;;;13722;0.0
1;726500;INTARIAN_PEPPER_ROOT;13720;24;;;;;;;;;;;13729;0.0
1;726600;INTARIAN_PEPPER_ROOT;13713;12;13710;30;;;13730;11;;;;;13722;0.0
1;726700;INTARIAN_PEPPER_ROOT;13714;12;13713;22;13709;27;13731;12;13732;27;;;13722;0.0
1;726800;INTARIAN_PEPPER_ROOT;13717;15;;;;;13733;10;13736;28;;;13725;0.0
1;726900;INTARIAN_PEPPER_ROOT;13708;10;13706;27;;;13725;15;13728;26;13732;30;13717;0.0
1;727000;INTARIAN_PEPPER_ROOT;13715;10;13712;29;;;13723;13;13736;12;;;13723;0.0
1;727100;INTARIAN_PEPPER_ROOT;13714;12;;;;;13730;12;13732;28;;;13722;0.0
1;727200;INTARIAN_PEPPER_ROOT;13716;20;13716;26;;;13734;15;13736;30;;;13726;0.0
1;727300;INTARIAN_PEPPER_ROOT;13709;11;13706;28;;;13725;14;13729;26;;;13717;0.0
1;727400;INTARIAN_PEPPER_ROOT;13708;14;;;;;13724;13;13726;24;;;13716;0.0
1;727500;INTARIAN_PEPPER_ROOT;13718;20;13717;23;;;13735;13;;;;;13727;0.0
1;727600;INTARIAN_PEPPER_ROOT;13718;10;;;;;13735;12;;;;;13727;0.0
1;727700;INTARIAN_PEPPER_ROOT;13724;12;;;;;13732;11;13734;28;;;13724;0.0
1;727800;INTARIAN_PEPPER_ROOT;13717;13;13710;23;;;13733;13;13736;28;;;13725;0.0
1;727900;INTARIAN_PEPPER_ROOT;13715;13;13721;20;;;13732;12;13734;27;;;13723;0.0
1;728000;INTARIAN_PEPPER_ROOT;13717;10;13713;30;;;13733;22;13736;28;;;13725;0.0
1;728100;INTARIAN_PEPPER_ROOT;13718;15;13716;30;;;13735;21;13737;26;;;13726;0.0
1;728200;INTARIAN_PEPPER_ROOT;13717;10;13715;22;;;13733;14;13735;29;;;13725;0.0
1;728300;INTARIAN_PEPPER_ROOT;13722;13;13718;20;;;13738;14;13742;21;;;13730;0.0
1;728400;INTARIAN_PEPPER_ROOT;13716;20;13714;26;;;13733;15;13737;22;;;13725;0.0
1;728500;INTARIAN_PEPPER_ROOT;13720;11;13716;21;;;13736;13;;;;;13728;0.0
1;728600;INTARIAN_PEPPER_ROOT;13717;15;13714;26;;;;;;;;;13725;0.0
1;728700;INTARIAN_PEPPER_ROOT;13715;11;13712;23;;;13732;15;13729;23;;;13723;0.0
1;728800;INTARIAN_PEPPER_ROOT;13717;15;13713;21;;;13734;14;13737;15;;;13725;0.0
1;728900;INTARIAN_PEPPER_ROOT;13718;10;13715;30;13712;28;13726;10;13738;28;;;13726;0.0
1;729000;INTARIAN_PEPPER_ROOT;13714;13;13713;28;;;13734;27;13735;22;;;13724;0.0
1;729100;INTARIAN_PEPPER_ROOT;13717;25;;;;;13726;15;13736;28;;;13726;0.0
1;729200;INTARIAN_PEPPER_ROOT;13719;11;13724;26;;;13735;12;;;;;13727;0.0
1;729300;INTARIAN_PEPPER_ROOT;13720;11;13718;23;;;13737;13;13740;29;;;13729;0.0
1;729400;INTARIAN_PEPPER_ROOT;13715;11;13714;14;13711;26;13732;11;13734;22;;;13724;0.0
1;729500;INTARIAN_PEPPER_ROOT;13721;11;;;;;13738;24;13740;22;;;13729;0.0
1;729600;INTARIAN_PEPPER_ROOT;13710;28;13709;26;13705;23;13727;13;13730;28;;;13718;0.0
1;729700;INTARIAN_PEPPER_ROOT;13717;10;13709;11;;;13728;13;13730;20;;;13720;0.0
1;729800;INTARIAN_PEPPER_ROOT;13709;13;13715;25;;;13726;10;13728;20;;;13718;0.0
1;729900;INTARIAN_PEPPER_ROOT;13722;12;13718;25;;;13738;11;13742;26;;;13730;0.0
1;730000;INTARIAN_PEPPER_ROOT;13711;13;13707;21;;;13724;2;13730;29;;;13719;0.0
1;730100;INTARIAN_PEPPER_ROOT;13709;24;13708;28;;;13729;10;13730;29;;;13719;0.0
1;730200;INTARIAN_PEPPER_ROOT;13722;13;13719;30;;;13739;27;;;;;13730;0.0
1;730300;INTARIAN_PEPPER_ROOT;13717;12;13714;28;;;13733;11;13735;20;;;13725;0.0
1;730400;INTARIAN_PEPPER_ROOT;13724;6;13717;25;;;13736;13;;;;;13727;0.0
1;730500;INTARIAN_PEPPER_ROOT;13720;15;13717;30;;;13736;13;13739;21;;;13728;0.0
1;730600;INTARIAN_PEPPER_ROOT;13722;15;;;;;13740;12;;;;;13730;0.0
1;730700;INTARIAN_PEPPER_ROOT;;;;;;;13735;15;13733;27;;;13727;0.0
1;730800;INTARIAN_PEPPER_ROOT;13723;10;13721;21;;;13739;14;13741;27;;;13731;0.0
1;730900;INTARIAN_PEPPER_ROOT;13723;12;13719;26;;;13739;11;13742;24;13745;28;13731;0.0
1;731000;INTARIAN_PEPPER_ROOT;;;;;;;13740;14;13742;20;;;13731;0.0
1;731100;INTARIAN_PEPPER_ROOT;13720;15;;;;;13737;10;13739;25;;;13729;0.0
1;731200;INTARIAN_PEPPER_ROOT;13715;15;13713;24;;;13732;11;13734;27;;;13723;0.0
1;731300;INTARIAN_PEPPER_ROOT;13720;15;13718;28;;;13736;10;13738;20;;;13728;0.0
1;731400;INTARIAN_PEPPER_ROOT;13724;14;13723;22;;;13741;10;13743;22;;;13733;0.0
1;731500;INTARIAN_PEPPER_ROOT;13722;11;;;;;13739;11;13741;21;;;13730;0.0
1;731600;INTARIAN_PEPPER_ROOT;13718;28;13720;25;;;13738;29;13738;24;;;13728;0.0
1;731700;INTARIAN_PEPPER_ROOT;13721;10;13718;28;;;13739;29;;;;;13729;0.0
1;731800;INTARIAN_PEPPER_ROOT;13714;10;13712;26;;;13722;30;;;;;13722;0.0
1;731900;INTARIAN_PEPPER_ROOT;13720;10;13716;22;;;13739;20;13739;27;;;13728;0.0
1;732000;INTARIAN_PEPPER_ROOT;13726;10;;;;;13742;13;13736;21;;;13734;0.0
1;732100;INTARIAN_PEPPER_ROOT;13723;11;13722;24;;;13741;13;13736;24;;;13733;0.0
1;732200;INTARIAN_PEPPER_ROOT;13714;15;13719;28;;;13732;11;13734;23;;;13724;0.0
1;732300;INTARIAN_PEPPER_ROOT;13725;23;13724;30;;;13742;11;13744;26;;;13734;0.0
1;732400;INTARIAN_PEPPER_ROOT;13723;15;13720;21;;;13740;21;;;;;13731;0.0
1;732500;INTARIAN_PEPPER_ROOT;13721;15;13718;20;;;13737;12;13739;21;;;13729;0.0
1;732600;INTARIAN_PEPPER_ROOT;13721;11;13718;30;;;13737;12;;;;;13729;0.0
1;732700;INTARIAN_PEPPER_ROOT;13724;30;13721;23;;;13741;11;13744;24;;;13733;0.0
1;732800;INTARIAN_PEPPER_ROOT;13720;11;13716;30;;;13738;21;13740;21;;;13728;0.0
1;732900;INTARIAN_PEPPER_ROOT;;;;;;;13729;14;13733;26;;;13721;0.0
1;733000;INTARIAN_PEPPER_ROOT;13729;29;;;;;13737;14;13739;20;;;13729;0.0
1;733100;INTARIAN_PEPPER_ROOT;13717;13;13714;21;;;13729;5;;;;;13725;0.0
1;733200;INTARIAN_PEPPER_ROOT;13725;15;13723;27;;;13741;13;;;;;13733;0.0
1;733300;INTARIAN_PEPPER_ROOT;13714;10;;;;;13732;29;13734;20;;;13723;0.0
1;733400;INTARIAN_PEPPER_ROOT;13725;13;;;;;13741;15;;;;;13733;0.0
1;733500;INTARIAN_PEPPER_ROOT;13716;15;;;;;13733;27;;;;;13724;0.0
1;733600;INTARIAN_PEPPER_ROOT;13724;12;;;;;13742;12;;;;;13733;0.0
1;733700;INTARIAN_PEPPER_ROOT;13727;11;13724;20;;;13743;13;13747;25;;;13735;0.0
1;733800;INTARIAN_PEPPER_ROOT;13725;13;;;;;13742;23;13743;27;;;13733;0.0
1;733900;INTARIAN_PEPPER_ROOT;13724;20;;;;;13734;10;;;;;13734;0.0
1;734000;INTARIAN_PEPPER_ROOT;13721;20;13719;28;;;13738;14;13741;27;;;13730;0.0
1;734100;INTARIAN_PEPPER_ROOT;13716;11;13713;13;;;13732;13;;;;;13724;0.0
1;734200;INTARIAN_PEPPER_ROOT;13723;13;13720;21;;;13742;26;;;;;13732;0.0
1;734300;INTARIAN_PEPPER_ROOT;13724;12;13713;27;;;13733;15;;;;;13725;0.0
1;734400;INTARIAN_PEPPER_ROOT;13727;13;13723;21;13721;29;13740;5;13746;27;;;13735;0.0
1;734500;INTARIAN_PEPPER_ROOT;13728;15;13727;22;13724;26;13747;24;;;;;13737;0.0
1;734600;INTARIAN_PEPPER_ROOT;13729;5;;;;;13743;12;;;;;13735;0.0
1;734700;INTARIAN_PEPPER_ROOT;13714;29;13713;21;;;13733;22;;;;;13723;0.0
1;734800;INTARIAN_PEPPER_ROOT;13727;12;;;;;13740;10;13743;24;;;13732;0.0
1;734900;INTARIAN_PEPPER_ROOT;13726;10;;;;;13737;10;13747;28;;;13734;0.0
1;735000;INTARIAN_PEPPER_ROOT;13722;14;;;;;13740;13;13742;28;;;13732;0.0
1;735100;INTARIAN_PEPPER_ROOT;13723;11;;;;;13740;15;;;;;13732;0.0
1;735200;INTARIAN_PEPPER_ROOT;13725;24;;;;;13742;11;;;;;13734;0.0
1;735300;INTARIAN_PEPPER_ROOT;13725;24;13728;26;;;13745;14;13746;30;;;13735;0.0
1;735400;INTARIAN_PEPPER_ROOT;13729;11;13726;26;;;13747;15;;;;;13737;0.0
1;735500;INTARIAN_PEPPER_ROOT;13727;15;;;;;13744;11;13745;23;13750;28;13735;0.0
1;735600;INTARIAN_PEPPER_ROOT;13731;10;13720;14;;;13739;14;;;;;13731;0.0
1;735700;INTARIAN_PEPPER_ROOT;13718;14;13716;22;;;13734;15;;;;;13726;0.0
1;735800;INTARIAN_PEPPER_ROOT;13723;13;13723;30;;;13741;12;13741;22;;;13733;0.0
1;735900;INTARIAN_PEPPER_ROOT;13728;10;13726;15;;;13744;12;13751;14;;;13736;0.0
1;736000;INTARIAN_PEPPER_ROOT;13727;11;13724;30;;;;;;;;;13735;0.0
1;736100;INTARIAN_PEPPER_ROOT;13736;14;13733;20;;;13753;11;13756;25;13758;12;13745;0.0
1;736200;INTARIAN_PEPPER_ROOT;13727;13;;;;;13744;20;13745;22;;;13735;0.0
1;736300;INTARIAN_PEPPER_ROOT;13728;12;13725;24;;;13745;15;13748;26;;;13737;0.0
1;736400;INTARIAN_PEPPER_ROOT;13718;10;13715;20;;;13735;20;;;;;13726;0.0
1;736500;INTARIAN_PEPPER_ROOT;13737;14;13735;20;;;13754;10;;;;;13745;0.0
1;736600;INTARIAN_PEPPER_ROOT;13718;27;13717;24;;;13735;15;13738;30;;;13727;0.0
1;736700;INTARIAN_PEPPER_ROOT;;;;;;;13735;13;13737;22;;;13727;0.0
1;736800;INTARIAN_PEPPER_ROOT;13729;14;;;;;13743;26;13750;10;;;13737;0.0
1;736900;INTARIAN_PEPPER_ROOT;13716;11;;;;;13725;10;13737;21;;;13725;0.0
1;737000;INTARIAN_PEPPER_ROOT;13726;12;;;;;13742;13;13745;27;;;13734;0.0
1;737100;INTARIAN_PEPPER_ROOT;13730;12;13727;23;;;13746;13;13748;24;;;13738;0.0
1;737200;INTARIAN_PEPPER_ROOT;13724;28;13732;29;;;13742;11;13744;21;;;13734;0.0
1;737300;INTARIAN_PEPPER_ROOT;13727;11;13725;20;;;13740;3;13746;24;;;13735;0.0
1;737400;INTARIAN_PEPPER_ROOT;13719;12;;;;;13735;10;;;;;13727;0.0
1;737500;INTARIAN_PEPPER_ROOT;13726;12;13723;24;;;13742;13;13745;29;;;13734;0.0
1;737600;INTARIAN_PEPPER_ROOT;13728;12;;;;;13744;12;13747;25;;;13736;0.0
1;737700;INTARIAN_PEPPER_ROOT;13717;20;13715;29;;;13734;14;;;;;13726;0.0
1;737800;INTARIAN_PEPPER_ROOT;13729;14;13723;29;;;13742;11;;;;;13734;0.0
1;737900;INTARIAN_PEPPER_ROOT;13730;11;;;;;13746;22;13745;29;;;13738;0.0
1;738000;INTARIAN_PEPPER_ROOT;13726;26;13724;24;;;13743;12;13746;25;;;13735;0.0
1;738100;INTARIAN_PEPPER_ROOT;13737;13;13735;24;;;13754;11;13757;26;;;13746;0.0
1;738200;INTARIAN_PEPPER_ROOT;13729;12;13727;30;13720;27;13737;15;;;;;13737;0.0
1;738300;INTARIAN_PEPPER_ROOT;13734;12;13723;24;;;13742;15;13744;23;;;13734;0.0
1;738400;INTARIAN_PEPPER_ROOT;13732;10;;;;;13745;13;13751;10;;;13736;0.0
1;738500;INTARIAN_PEPPER_ROOT;;;;;;;13746;13;13749;24;;;13738;0.0
1;738600;INTARIAN_PEPPER_ROOT;13719;12;;;;;13735;12;13738;25;;;13727;0.0
1;738700;INTARIAN_PEPPER_ROOT;13727;14;;;;;13743;15;13747;30;;;13735;0.0
1;738800;INTARIAN_PEPPER_ROOT;13728;13;13724;30;;;13744;10;;;;;13736;0.0
1;738900;INTARIAN_PEPPER_ROOT;13737;7;13731;27;;;13749;14;13750;22;;;13741;0.0
1;739000;INTARIAN_PEPPER_ROOT;13730;12;13728;21;;;13746;13;13748;28;;;13738;0.0
1;739100;INTARIAN_PEPPER_ROOT;13727;14;;;;;13744;21;13747;30;;;13735;0.0
1;739200;INTARIAN_PEPPER_ROOT;13732;10;;;;;13748;15;13751;30;13754;28;13740;0.0
1;739300;INTARIAN_PEPPER_ROOT;13720;10;13717;27;;;13738;24;;;;;13728;0.0
1;739400;INTARIAN_PEPPER_ROOT;13728;12;13726;23;;;13744;10;;;;;13736;0.0
1;739500;INTARIAN_PEPPER_ROOT;13731;15;13729;29;;;13747;10;13750;26;;;13739;0.0
1;739600;INTARIAN_PEPPER_ROOT;13720;13;13718;22;;;13736;11;13738;28;;;13728;0.0
1;739700;INTARIAN_PEPPER_ROOT;13728;11;13726;20;;;13744;15;13748;26;;;13736;0.0
1;739800;INTARIAN_PEPPER_ROOT;13720;12;;;;;13736;15;13739;15;;;13728;0.0
1;739900;INTARIAN_PEPPER_ROOT;13732;13;13730;22;;;13748;13;13751;23;;;13740;0.0
1;740000;INTARIAN_PEPPER_ROOT;;;;;;;13737;25;13738;27;;;13729;0.0
1;740100;INTARIAN_PEPPER_ROOT;13731;10;;;;;13747;11;;;;;13739;0.0
1;740200;INTARIAN_PEPPER_ROOT;13721;10;13719;25;;;13733;4;13738;21;;;13729;0.0
1;740300;INTARIAN_PEPPER_ROOT;13730;10;13728;30;;;13746;13;;;;;13738;0.0
1;740400;INTARIAN_PEPPER_ROOT;13724;12;;;;;13741;24;13742;20;13748;29;13732;0.0
1;740500;INTARIAN_PEPPER_ROOT;13737;10;13729;26;;;13751;21;13749;26;;;13741;0.0
1;740600;INTARIAN_PEPPER_ROOT;13732;25;13730;20;;;13749;11;13752;25;;;13741;0.0
1;740700;INTARIAN_PEPPER_ROOT;13728;11;13727;30;;;;;;;;;13737;0.0
1;740800;INTARIAN_PEPPER_ROOT;13728;11;13733;20;;;13744;12;13746;28;;;13736;0.0
1;740900;INTARIAN_PEPPER_ROOT;13731;24;13729;22;;;13748;14;13751;30;;;13740;0.0
1;741000;INTARIAN_PEPPER_ROOT;13730;23;13729;24;;;13748;14;13750;11;;;13739;0.0
1;741100;INTARIAN_PEPPER_ROOT;13740;5;13729;23;;;13740;13;13750;21;;;13740;0.0
